language,include,category,item,species,area,nature,exotic,simp,script,term,script alt,term alt,IPA,status,ety,literal,meaning,remark,notes,first,ambiguous,source page,source zotero,source human,source link,conventionalized,dict page,dictionary,dict link,wiktionary,date,century,period,based on,att page,attested,att,att link,CQL,warning,historic,per m H,tenten,per m C,bdb,etymology,quote,historical corpus,analyzability,structure,element,borrowing,how,type,has prototype,is prototype,modifier tr,head tr,specifying word tr,modifier,headword,specifier,modifier type,modifier type revised,modifier similarity,sensory,headword type,headword similarity,mechanism
English,yes,pepper,pepper,Piper nigrum,Asia,spice; plant,yes,,,pepper,,,,default,done,,,,,,yes,,van_wyk_culinary_2014,OED,,yes,pepper,OED,https://www.oed.com/view/Entry/140433,,eOE,7,,OED,9,Bald's Leechbook,,,,,,,,,,"< classical Latin piper, a loanword < Indo-Aryan (as is ancient Greek πέπερι ); compare Sanskrit pippalī long pepper. Compare Anglo-Norman and Old French, Middle French, French poivre (c1140 in Old French as peivere : see poivrade n.), Old Occitan, Occitan pebre (a1126), Catalan pebre pepper (1249), Spanish pebre (1291 or earlier), Italian pepe (a1262), †pepero (mid 15th cent. or earlier; also as †pepere, †pipere), (now regional (northern)) pevere (13th cent. as peiver). The Latin word was also borrowed into other Germanic languages at an early date; compare Old Frisian piper (West Frisian piper), Middle Dutch peper (Dutch peper), Old Saxon pepar, piperi (Middle Low German pēper, pepper, German regional (Low German) Peper, Pepper), Old High German pfeffar (Middle High German pfeffer, German Pfeffer), Old Icelandic piparr, Old Danish piber, pipær (Danish peber), Old Swedish pepar, pipar, piper (Swedish peppar, †pepar). Middle English forms in pep- probably reflect an unattested later Old English form *peper with -e- for Latin -i- , although perhaps compare also very occasional occurrences of peper for piper in post-classical Latin (probably 9th cent. or earlier).   With black pepper , white pepper compare classical Latin piper nigrum , piper album .",,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,pepper,,,pepper,,,,,,,,
English,yes,pepper,pepper,Piper nigrum,Asia,spice; plant,,,,black pepper,,,,alternative,,,,,,,no,,van_wyk_culinary_2014,OED,,yes,,OED,https://www.oed.com/view/Entry/19670?redirectedFrom=black+pepper#eid19404792,,eOE,9,,,,Bald's Leechbook,,,,,,,,,,,,,analyzable,compound,2.0,maybe,calque,modified,yes,,black,pepper,,black,pepper,,color,color,,visual,prototype,,
English,yes,pepper,pepper,Piper nigrum,Asia,spice,,,,white pepper,,,,alternative,,,,,,,no,,,OED,,yes,,OED,https://www.oed.com/view/Entry/228566?redirectedFrom=white+pepper#eid14373880,,c1300,14,,,,,,,,,,,,,,,,,analyzable,compound,2.0,maybe,calque,modified,yes,,white,pepper,,white,pepper,,color,color,,visual,prototype,,
English,yes,pepper,pepper,Piper nigrum,Asia,spice,,,,green pepper,,green peppercorns,,alternative,,,,,,,yes,,,OED,,,,OED,https://www.oed.com/view/Entry/277092,,1565,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,green,pepper,,green,pepper,,color,color,,visual,prototype,,
English,yes,pepper,pepper,Piper nigrum,Asia,spice,,,,peppercorn,,,,alternative,,,,,,,no,,,OED,,,peppercorn,OED,https://www.oed.com/view/Entry/140438,,eOE,7,eOE,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,,pepper,corn,,pepper,corn,plant part,plant part,,,prototype,,
Chinese,yes,pepper,pepper,Piper nigrum,Asia,spice; plant,,胡椒,胡椒,hújiāo,,,,default,done,barbarian-pepper,,,Tartary Pepper in Hu (2005),,,,hu_food_2005,"Defrancis, 2003",,yes,395,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E8%83%A1%E6%A4%92,c450,5,Later Han,SS,,Book of the Later Han,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,hú,jiāo,,barbarian,pepper,,source,source,,,prototype similarity,,
Chinese,yes,pepper,pepper,Piper nigrum,Asia,spice,,白胡椒,白胡椒,báihújiāo,,,,alternative,,white-barbarian-pepper,white pepper,,,,,,,MDBG,,yes,,MDBG,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,bái,hújiāo,,white,barbarian pepper,,color,color,,visual,prototype,,
Chinese,yes,pepper,pepper,Piper nigrum,Asia,spice,,黑胡椒,黑胡椒,hēihújiāo,,,,alternative,,black-barbarian-pepper,black pepper,,,,,,,MDBG,,yes,,MDBG,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,hēi,hújiāo,,black,barbarian pepper,,color,color,,visual,prototype,,
Chinese,yes,pepper,pepper,Piper nigrum,Asia,spice,,绿胡椒,綠胡椒,lǜhújiāo,,,,alternative,,green-barbarian-pepper,green pepper,,,,,,regency_spices_regency_2022,"Regency Spices, 2022",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,lǜ,hújiāo,,green,pepper,,color,color,,visual,prototype similarity,,
Chinese,yes,pepper,pepper,Piper nigrum,Asia,spice,,青胡椒,青胡椒,qīnghújiāo,,,,alternative,,green-barbarian-pepper,green pepper,,,,,,regency_spices_regency_2022,"Regency Spices, 2022",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,qīng,hújiāo,,green,barbarian pepper,,color,color,,visual,prototype,,
Arabic,yes,pepper,pepper,Piper nigrum,Asia,,,,فلفل,fulful,,filfil,,default,done,,pepper,,,,yes,,,"Wehr, 1976",,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%81%D9%84%D9%81%D9%84,a544,6,,KSUCCA,,Imru' al-Qays,,,"[word=""فلفل""] | [word=""الفلفل""]",,948.0,15.48,23917,2.87,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,fulful,,,pepper,,,,,,,,
Arabic,yes,pepper,pepper,Piper nigrum,Asia,,,,فلفل أبيض,fulful abyaḍ,,,,alternative,,white pepper,,,,,,,,"Baalbaki, 1995",,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,abyaḍ,fulful,,white,pepper,,color,color,,visual,prototype,,
Arabic,yes,pepper,pepper,Piper nigrum,Asia,,,,فلفل أسود,fulful aswad,,,,alternative,,black pepper,,,,,,,,"Baalbaki, 1995",,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,aswad,fulful,,black,pepper,,color,color,,visual,prototype,,
Arabic,yes,pepper,pepper,Piper nigrum,Asia,spice,,,فلفلة,fulfula,,,,alternative,,,peppercorn,,pepper.singularnoun,,,,,"Wehr, 1976",,yes,,wehr_dictionary_1976,,,,,,,,,,,,,,,,,,,,,analyzable,derived,,no,,basic,,,,fulfula,,,pepper,,,,,,prototype,,
English,yes,saffron,saffron,Crocus sativus,Asia,spice; plant,yes,,,saffron,,,,default,done,,,,plant is saffron crocus,,no,,van_wyk_culinary_2014,OED,,yes,saffron,OED,https://www.oed.com/view/Entry/169701,https://en.wiktionary.org/wiki/saffron,c1200,13,,OED,,,,,,,,,,,,"Etymology: < French safran (12th cent. in Hatzfeld & Darmesteter), whence also Middle Low German safferân, Middle Dutch saffraen (Dutch saffraan), Middle High German saffrân (modern German safran). The ultimate source is Arabic zaʿfarān (adopted unchanged in Turkish, Persian, and Hindi); also Jewish Aramaic zaʿperānā). The Arabic word with prefixed definite article, azzaʿfarān, is represented by Spanish azafran, Portuguese açafrão; the word without this prefix gives rise to Italian zafferano, zaffrone, Provençal safran, safrá, Catalan safrá, French safran, medieval Latin safranum, medieval Greek ζαϕρᾶς, modern Greek σαϕράνι, Russian šafran. The origin of Arabic zaʿfarān is unknown; it is not connected with çafrā' feminine of açfar yellow. The Turkish synonym çafrān (Zenker; given in Redh.-Wells only as an incorrect pronunciation) may however be derived from this adjective, and may be the source of some of the European forms.",Trin. Coll. Hom. 163   Hire winpel wit oðer maked ȝeleu mid saffran.,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,saffron,,,saffron,,,,,,,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice; plant,,番红花,番紅花,fānhónghuā,,,,default,done,foreign-red-flower,,,imported during Yuan,,,,laufer_sino-iranica_1919,"Defrancis, 2003",,yes,,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E7%95%AA%E7%B4%85%E8%8A%B1,1578,16,Ming,CTP,,BCGM,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,fān,hónghuā,,foreign,safflower,,source,source,,,prototype similarity,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice; plant,,红花,紅花,hónghuā,,,,alternative,,red-flower,,,can be safflower,,yes,,laufer_sino-iranica_1919,"Laufer, 1919",,,,,,,624,,Tang,CTP,,Yiwen Leiju,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,hóng,huā,,red,flower,,color,color,,visual,plant part,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice,,西红花,西紅花,xīhónghuā,,,,alternative,,western-red-flower,,,,,,,CHMD,CHMD,https://herbaltcm.sn.polyu.edu.hk/herbal/saffron,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,xī,hónghuā,,Western,safflower,,source,source,,,prototype similarity,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice,,藏红花,藏紅花,zànghónghuā,,,,alternative,,Tibetan-red-flower,,,as `yü gold aromatic' (Schafer); Peking name for saffron,,,,laufer_sino-iranica_1919,"Kleeman, 2010",,yes,,kleeman_oxford_2010,,https://en.wiktionary.org/wiki/%E8%97%8F%E7%B4%85%E8%8A%B1,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,zàng,hónghuā,,Tibetan,safflower,,geographic origin,geographic origin,,,prototype similarity,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice,,撒法郎,撒法郎,sǎfǎláng,,,,alternative,,,,,erroneously recorded as safatsi,,,,laufer_sino-iranica_1919,"Laufer, 1919",,,,,,,,13,Yuan,laufer,,BCGM,,,,,,,,,,,,,unanalyzable,simple,,yes,phonetic,basic,no,,,sǎfǎláng,,,sǎfǎláng,,,,,,,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice,,咱夫蓝,咱夫藍,záfūlán,,,,alternative,,,,,erroneously recorded as kifulan,,,,laufer_sino-iranica_1919,"Laufer, 1919",,,,,,,,13,Yuan,,,BCGM,,,,,,,,,,,,,unanalyzable,simple,,yes,phonetic,basic,no,,,záfūlán,,,záfūlán,,,,,,,,
Chinese,yes,saffron,saffron,Crocus sativus,Asia,spice,,郁金香,鬱金香,yùjīnxiāng,,,,historic,,yü-gold-aromatic,,,confounded with turmeric,,,,schafer_golden_1985,"Schafer, 1985",,,,,,,343,4,Jin,CTP,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,yùjīn,xiāng,,luxuriant golden,spice,,positive epithet,positive epithet,,,function,,
Arabic,yes,saffron,saffron,Crocus sativus,Asia,,,,زعفران,zaʿfarān,,,,default,done,,saffron,,,,,,,"Wehr, 1976",,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86,a687,7,,KSUCCA,,Ibn Abbas,,,"[word=""زعفران""] | [word=""الزعفران""]",,1114.0,18.66,20121,2.42,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,zaʿfarān,,,zaʿfarān,,,,,,,,
Arabic,yes,saffron,saffron,Crocus sativus,Asia,,,,حص,ḥuṣṣ,,,,alternative,,,,??,,,,,,"Wehr, 1976",,yes,,wehr_dictionary_1976,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,no,,basic,,,,ḥuṣṣ,,,ḥuṣṣ,,,,,,,,
Arabic,yes,saffron,saffron,Crocus sativus,Asia,,,,جادي,jādī,,,,alternative,,,"saffron, crocus (the plant)",??,,,,,,"Baalbaki, 1995",,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,no,,basic,,,,jādī,,,jādī,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,spice,yes,,,Sichuan pepper,,,,default,done,,fagara,,Szechwan,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,1929,20,,,140,hooper_chinese_1929,,https://www.biodiversitylibrary.org/item/148355#page/152/mode/1up,,,,,,,,,The Szechuan pepper plant has been identified as Z. piperitum […],,analyzable,compound,2.0,yes,calque,modified,yes,,Sichuan,pepper,,Sichuan,pepper,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum piperitum,Asia,,,,,anise pepper,,,,alternative,,,,,,,no,,austin_sichuan_2008,"Austin, 2008",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,anise,pepper,,anise,pepper,,similarity in taste,similarity in taste,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,,,brown pepper,,,,alternative,,,,,,,no,chang_food_1977,austin_sichuan_2008,"Austin, 2008",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,brown,pepper,,brown,pepper,,color,color,,visual,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Z. bungeanum; Z. armatum; Z. simulans,Asia,,,,,Chinese pepper,,,,alternative,,,,,,,yes,53,davis_vocabulary_1824,OED,https://books.google.com.hk/books?id=IRkTAAAAYAAJ&pg=PA53&dq=%22Chinese+pepper%22&hl=en&sa=X&ved=2ahUKEwiNidavg533AhUAglYBHfPcAiUQ6AF6BAgFEAI#v=onepage&q=%22Chinese%20pepper%22&f=false,yes,,OED,https://www.oed.com/view/Entry/100761?redirectedFrom=Japanese+pepper#eid132557659,,1972,20,,,,,,,,,,,,,,x,"Chinese Pepper, chuen-tseaou",,analyzable,compound,2.0,no,,modified,yes,,Chinese,pepper,,Chinese,pepper,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,,,Chinese prickly ash,,,,alternative,,,,,,,no,,,,,,,,,,1978,20,,,,Books,,https://www.google.com/search?q=%22chinese+prickly+ash%22&lr=lang_en&biw=1920&bih=937&sxsrf=APq-WBsuIEuoz8rYuKMJKoae9NvPy7fzBQ%3A1650268382998&source=lnt&tbs=lr%3Alang_1en%2Ccdr%3A1%2Ccd_min%3A1%2F1%2F1800%2Ccd_max%3A12%2F31%2F1980&tbm=bks,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,Chinese,prickly ash,,Chinese,prickly ash,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum armatum,Asia,,,,,winged prickly ash,,,,alternative,,,,,,,no,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,winged,prickly ash,,winged,prickly ash,,shape,shape,,visual,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum simulans,Asia,,,,,chuan jiao,,,,alternative,,Sichuan-pepper,Sichuan pepper in Chinese,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,chuan jiao,,,chuan jiao,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum armatum,Asia,,,,,zhu ye jiao,,,,alternative,,Bamboo leaf pepper in Chinese,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,zhu ye jiao,,,zhu ye jiao,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,,,fagara,,,,alternative,,,some Zanthoxylum,,Arabic,,yes,chang_food_1977,austin_sichuan_2008,"Austin, 2008",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,fagara,,,fagara,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxilum schinifolium,Asia,,,,,sancho,,,,alternative,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,sancho,,,sancho,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum piperitum,Asia,,,,,Japanese pepper,,,,related,,,sansho,,,,yes,,van_wyk_culinary_2014,OED,,yes,,OED,https://www.oed.com/view/Entry/100761?redirectedFrom=Japanese+pepper#eid132557659,,1861,19,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Japanese,pepper,,Japanese,pepper,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum piperitum,Asia,,,,,Japanese prickly-ash,,,,related,,,sansho,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,Japanese,prickly-ash,,Japanese,prickly-ash,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum armatum,Asia,,,,,Nepal pepper,,,,related,,,,,timut; timur pepper,,yes,,austin_sichuan_2008,"Austin, 2008",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Nepal,pepper,,Nepal,pepper,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,,,prickly ash,,,,related,,,used for American Zanthoxylum species,,,,no,,,OED,,yes,,OED,https://www.oed.com/view/Entry/151170?redirectedFrom=prickly+ash#eid28311053,,1705,18,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,prickly,ash,,prickly,ash,,taste,taste,,tactile,plant part,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum ailanthoides,Asia,,,,,yue jiao,,,,related,,climb-pepper,Vietnamese pepper,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,yue jiao,,,yue jiao,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum piperitum,Asia,,,,,sansho,,,,related,,mountain-pepper in Japanese,sansho,,mixed with Sichuan pepper,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,sansho,,,sansho,,,,,,,,
English,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum alatum,Asia,,,,,timut,,timur,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,timut,,,timut,,,,,,,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum bungeanum,Asia,,,花椒,花椒,huā​jiāo,,,,default,done,flower-pepper,"prickly ash, wild pepper in Defrancis (2003); ",,,,,,hu_food_2005,"Defrancis, 2003",,yes,377,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E8%8A%B1%E6%A4%92,c1592,16,Ming,CTP,,Journey to the West,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,huā,​jiāo,,flower,pepper,,physical appearance,physical appearance,,,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum simulans?,Asia,,,川椒,川椒,chuānjiāo,,,,alternative,,river(=Sichuan)-pepper,"Sichuan Zanthoxylum, Sichuan peppercorn in Hu",,,,,,hu_food_2005,"Hu, 2005",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,chuān,jiāo,,Sichuan,pepper,,geographic origin,geographic origin,,,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,麻椒,麻椒,má​jiāo,,,,alternative,,numbing-pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,má,​jiāo,,numbing,pepper,,taste,taste,,tactile,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum schinifolium,Asia,,,青花椒,青花椒,qīnghuājiāo,,,,alternative,,green-flower-pepper,,,,,,,hu_food_2005,"Hu, 2005",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,qīng,huājiāo,,green,Sichuan pepper,,color,color,,visual,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum piperitum,Asia,,,日本花椒,日本花椒,rìběn huājiāo,,,,alternative,,Japanese-flower-pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,rìběn,huājiāo,,Japanese,Sichuan pepper,,geographic origin,geographic origin,,,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum piperitum,Asia,,,山椒,山椒,shānjiāo,,,,alternative,,mountain-pepper,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,shān,jiāo,,mountain,pepper,,ecology,ecology,,,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,蜀椒,蜀椒,shǔjiāo ,,,,alternative,,Sichuan-pepper,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,shǔ,jiāo ,,Sichuan,pepper,,geographic origin,geographic origin,,,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum schinifolium,Asia,,,香椒子,香椒子,xiāngjiāozi,,,,alternative,,fragrant-pepper-seed,,,,,,,hu_food_2005,"Hu, 2005",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,xiāng,jiāo,zi,fragrant,pepper,ZI,smell,smell,,olfactory,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum schinifolium,Asia,,,崖椒,崖椒,yájiāo,,,,alternative,,cliff-pepper,,,,,,,hu_food_2005,"Hu, 2005",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,yá,jiāo,,cliff,pepper,,ecology,ecology,,,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum armatum,Asia,,,竹叶椒,竹葉椒,zhúyèjiāo,,,,alternative,,bamboo-leaf-pepper,winged prickly ash; Chinese pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,yes,,zhúyè,jiāo,,bamboo leaf,pepper,,shape,shape,,visual,prototype,,
Chinese,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,spice,,椒,椒,jiāo,,,,historic,,pepper,pepper; spices; huajiao,,,,,,,"Defrancis, 2003",,yes,,defrancis_abc_2003,,,-771,-7,Western Zhou,CTP,,Shijing,,,,,,,,,,,,,unanalyzable,simple,,no,,basic,no,yes,,jiāo,,,jiāo,,,,,,,,
Arabic,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,,فلفل سيتشوان,fulful sītshuwān,,,,default,done,Sichuan pepper,Sichuan pepper,,,,,,Wikipedia,Wikipedia,,,,,,,1900?,20?,Modern,estimate,,,,,,,0.0,0,0,0,,,,,analyzable,compound,,no,,modified,,,sītshuwān,fulful,,Sichuan,pepper,,geographic origin,geographic origin,,,prototype similarity,,
Arabic,yes,Sichuan pepper,Sichuan pepper,Zanthoxylum spp.,Asia,,,,فاغرة,fāghira ,,فاغرة فلفلية,,historic,,open,Sichuan pepper; a perfume; the cubeb of China,,,,,,,"Lane, 1863",,,2422,lane_arabic-english_1863,,,c977,10,,KSUCCA,,Muhammad ibn Ahmad al-Khwarizmi,مفاتيح العلوم,,,,,,,,,,,,analyzable,derived,,no,,basic,,,,fāghira ,,,open,,,,,visual,shape,,
English,yes,star anise,star anise,Illicium verum,Asia,spice,yes,,,star anise,,star aniseed; star of anise,,default,done,,,,,,no,,van_wyk_culinary_2014,OED,,yes,star anise,OED,https://www.oed.com/view/Entry/189081?rskey=Mw7trK&result=2#eid20855292,,1767,18,,OED,,,,,,,,,6992,0.16,,,"tr. Tariff, or Bk. Rates 56 (table)    Бадьянь [sic], Star-anis-seed.",,analyzable,compound,2.0,no,,modified,yes,,star,anise,,star,anise,,shape,shape,,visual,prototype similarity,chemical,
English,yes,star anise,star anise,Illicium verum,Asia,,,,,Chinese anise,,anise of China,,alternative,,,,,,,yes,,van_wyk_culinary_2014,OED,,yes,,OED,https://www.oed.com/view/Entry/7811?redirectedFrom=chinese+anise#eid3159164,,1727,18,,,,,,,,,,,,,,x,R. Hogg Veg. Kingdom 23   The seed vessels are imported from China under the name of Chinese Anise..and from it a great portion of..Oil of Anise is obtained.,,analyzable,compound,2.0,no,,modified,yes,,Chinese,anise,,Chinese,anise,,geographic origin,geographic origin,,,prototype similarity,,
